Ba088AA008681,BDTR9I      100
Br001AA009197,Bd21-0      100
Ba080AB008820,BdTR5N      20
Ba080AB008967,BdTR5N      20
Ba056AB009090,BdTR2P      20
Ba041AA008487,BdTR1M      100
Ba042AA008635,BdTR1N      100
Ba087AB009121,BDTR9G      20
Ba056AB008943,BdTR2P      20
Ba088AB008828,BDTR9I      20
Ba056AA008208,BdTR2P      100
Ba041AB008781,BdTR1M      20
Ba040AB009074,BdTR1K      20
Ba082AA008381,BdTR8A      100
Ba087AB008974,BDTR9G      20
Ba056AA008649,BdTR2P      100
Ba039AB008779,BdTR1J      20
Ba059AB008799,BdTR3A      20
Ba029AB008916,Tek-5      20
Ba083AB008823,BDTR8M      20
Ba026AB009060,Koz-3      20
Ba039AB009073,BdTR1J      20
Ba020AA008613,Gaz-7      100
Br001AB009443,Bd21-0      20
Ba080AA008232,BdTR5N      100
Ba060AA008653,BdTR3B      100
Ba040AA008633,BdTR1K      100
Ba062AB008802,BdTR3H      20
Ba059AA008358,BdTR3A      100
Ba083AB008970,BDTR8M      20
Ba081AA008674,BdTR5O      100
Ba039AA008485,BdTR1J      100
Ba063AA008215,BdTR3I      100
Ba058AB008945,BdTR2S      20
Ba083AA008676,BDTR8M      100
Ba087AA008533,BDTR9G      100
Ba082AA008675,BdTR8A      100
Ba081AA008527,BdTR5O      100
Ba082AB009116,BdTR8A      20
Ba042AB008782,BdTR1N      20
Ba056AB008796,BdTR2P      20
Ba039AB008926,BdTR1J      20
Ba087AA008386,BDTR9G      100
Br002AB009347,Bd21-3      20
Ba083AA008235,BDTR8M      100
Ba080AB009114,BdTR5N      20
Ba041AA008193,BdTR1M      100
Ba039AA008191,BdTR1J      100
Ba042AB008929,BdTR1N      20
Br002AA009298,Bd21-3      100
Ba039AA008338,BdTR1J      100
Ba041AA008340,BdTR1M      100
Ba041AB008928,BdTR1M      20
Ba042AA008194,BdTR1N      100
Ba087AA008680,BDTR9G      100
Br001AB009415,Bd21-0      20
Br001AA009375,Bd21-0      100
Ba081AA008233,BdTR5O      100
Br002AA009312,Bd21-3      100
Ba058AA008504,BdTR2S      100
Br001AA009194,Bd21-0      100
Ba040AA008486,BdTR1K      100
Ba039AA008632,BdTR1J      100
Br001AA009193,Bd21-0      100
Ba080AA008526,BdTR5N      100
Br002AA009308,Bd21-3      100
Ba082AB008822,BdTR8A      20
Br002AA009310,Bd21-3      100
Br002AA009304,Bd21-3      100
Ba056AA008355,BdTR2P      100
Ba083AA008529,BDTR8M      100
Br001AA009187,Bd21-0      100
Ba084AA008383,BDTR8N      100
Ba055AA008207,BdTR2O      100
Br001AB009441,Bd21-0      20
Ba042AA008341,BdTR1N      100
Br001AB009432,Bd21-0      20
Br002AB009356,Bd21-3      20
Ba087AA008239,BDTR9G      100
Ba062AB009096,BdTR3H      20
Br001AB009429,Bd21-0      20
Br001AB009431,Bd21-0      20
Ba074AA008520,BdTR5G      100
Ba026AB008766,Koz-3      20
Br001AA009200,Bd21-0      100
Ba040AB008780,BdTR1K      20
Br002AB009355,Bd21-3      20
Br001AB009427,Bd21-0      20
Br001AA009195,Bd21-0      100
Br002AA009311,Bd21-3      100
Ba022AB008762,Kah-2      20
Ba029AB009063,Tek-5      20
Ba042AA008488,BdTR1N      100
Br002AA009306,Bd21-3      100
Br001AA009199,Bd21-0      100
Br002AA009305,Bd21-3      100
Ba050AA008643,BdTR2I      100
Ba080AA008673,BdTR5N      100
Ba080AA008379,BdTR5N      100
Br001AA009391,Bd21-0      100
Br002AB009354,Bd21-3      20
Br001AB009426,Bd21-0      20
Br001AB009430,Bd21-0      20
Br002AB009353,Bd21-3      20
Br001AA009385,Bd21-0      100
Br002AA009300,Bd21-3      100
Br001AA009390,Bd21-0      100
Br001AA009386,Bd21-0      100
Br001AA009389,Bd21-0      100
Ba029AA008622,Tek-5      100
Ba028AA008474,Tek-4      100
Br002AA009303,Bd21-3      100
Br001AB009414,Bd21-0      20
Br002AB009346,Bd21-3      20
Br001AA009387,Bd21-0      100
Br001AB009448,Bd21-0      20
Br001AA009205,Bd21-0      100
Br002AB009351,Bd21-3      20
Ba082AB008969,BdTR8A      20
Ba081AB009115,BdTR5O      20
Br001AA009374,Bd21-0      100
Br002AA009307,Bd21-3      100
Br001AB009420,Bd21-0      20
Br002AA009297,Bd21-3      100
Br002AB009348,Bd21-3      20
Br001AA009381,Bd21-0      100
Ba041AA008634,BdTR1M      100
Br001AA009384,Bd21-0      100
Ba081AB008821,BdTR5O      20
Br001AA009383,Bd21-0      100
Br001AB009422,Bd21-0      20
Br001AB009421,Bd21-0      20
Br002AB009357,Bd21-3      20
Br002AB009352,Bd21-3      20
Ba052AA008498,BdTR2K      100
Br001AA009202,Bd21-0      100
Br001AB009428,Bd21-0      20
Br001AB009423,Bd21-0      20
Br001AA009203,Bd21-0      100
Br002AA009301,Bd21-3      100
Br001AA009198,Bd21-0      100
Br002AB009350,Bd21-3      20
Ba049AB008789,BdTR2H      20
Br001AB009424,Bd21-0      20
Br001AA009382,Bd21-0      100
Ba081AA008380,BdTR5O      100
Ba082AA008528,BdTR8A      100
Br001AB009418,Bd21-0      20
Br001AA009377,Bd21-0      100
Br001AB009417,Bd21-0      20
Ba087AB008827,BDTR9G      20
Ba083AA008382,BDTR8M      100
Ba088AB008975,BDTR9I      20
Br001AA009392,Bd21-0      100
Br001AB009435,Bd21-0      20
Br001AA009376,Bd21-0      100
Br001AB009433,Bd21-0      20
Br001AB009436,Bd21-0      20
Br001AB009416,Bd21-0      20
Br002AB009345,Bd21-3      20
Br002AB009344,Bd21-3      20
Br001AA009399,Bd21-0      100
Br002AA009299,Bd21-3      100
Br001AA009388,Bd21-0      100
Br002AA009295,Bd21-3      100
Br001AA009379,Bd21-0      100
Br001AA009378,Bd21-0      100
Br001AB009434,Bd21-0      20
Br001AB009425,Bd21-0      20
Br002AB009349,Bd21-3      20
Br002AA009302,Bd21-3      100
Br002AA009296,Bd21-3      100
Br001AA009380,Bd21-0      100
Ba041AB009075,BdTR1M      20
Br001AB009419,Bd21-0      20
