Ba002AA0012718,Adi-1     100
Ba034AB0013205,BdTR1E    20
Ba020AA0013593,Gaz-7     100
Ba074AA0013454,BdTR5G    100
Ba010AA0012728,Adi-13    100
Ba030AA0013175,BdTR1A    100
Ba081AB0013507,BdTR5O    20
Br001AA0013727,Bd21-0    100
Ba028AA0013669,Tek-4     100
Ba031AA0013182,BdTR1B    100
Ba013AA0012748,Adi-17    100
Ba005AB0012779,Adi-4     20
Ba041AB0013246,BdTR1M    20
Br002AA0012888,Bd21-3    100
Ba022AB0013610,Kah-2     20
Ba001AA0012823,Bd1-1     100
Ba030AB0013176,BdTR1A    20
Br002AA0012887,Bd21-3    100
Ba042AA0013250,BdTR1N    100
Ba032AA0013189,BdTR1C    100
Ba036AB0013213,BdTR1G    20
Ba091AB0012952,BDTR10B   20
Ba087AA0013531,BDTR9G    100
Ba093AA0012955,BDTR10D   100
Ba019AA0013586,Gaz-5     100
Ba006AB0012787,Adi-5     20
Ba029AB0013681,Tek-5     20
Ba011AB0012738,Adi-14    20
Ba028AA0013672,Tek-4     100
Br002AB0012940,Bd21-3    20
Ba046AB0013283,BdTR2E    20
Ba076AA0013467,BdTR5I    100
Ba012AA0012739,Adi-15    100
Ba019AA0013585,Gaz-5     100
Br001AA0013728,Bd21-0    100
Ba049AA0013300,BdTR2H    100
Ba025AA0013620,Koz-2     100
Ba003AA0012762,Adi-2     100
Ba021AB0013604,Gaz-8     20
Ba007AA0012791,Adi-7     100
Ba081AB0013505,BdTR5O    20
Ba148AB0013694,BdTR9H     20
Ba025AA0013622,Koz-2     100
Br002AA0012889,Bd21-3    100
Ba043AA0013256,BdTR2B    100
Ba077AB0013478,BdTR5J    20
Br001AB0012883,Bd21-0    20
Ba077AA0013473,BdTR5J    100
Ba093AA0012956,BDTR10D   100
Ba014AA0012755,Adi-18    100
Ba021AB0013603,Gaz-8     20
Ba002AA0012720,Adi-1     100
Ba076AB0013470,BdTR5I    20
Ba075AA0013462,BdTR5H    100
Ba012AB0012743,Adi-15    20
Ba005AB0012780,Adi-4     20
Ba087AA0013529,BDTR9G    100
Ba083AB0013520,BDTR8M    20
Ba024AA0013615,Kah-6     100
Ba008AA0012795,Adi-8     100
Ba022AA0013609,Kah-2     100
Ba091AA0012949,BDTR10B   100
Ba004AA0012770,Adi-3     100
Ba016AA0013567,Gaz-2     100
Ba046AB0013281,BdTR2E    20
Ba148AA0013692,BdTR9H     100
Ba041AB0013248,BdTR1M    20
Ba043AA0013259,BdTR2B    100
Ba036AA0013208,BdTR1G    100
Ba051AA0013314,BdTR2J    100
Ba029AA0013678,Tek-5     100
Ba020AA0013592,Gaz-7     100
Ba007AB0012794,Adi-7     20
Ba047AB0013290,BdTR2F    20
Ba002AB0012723,Adi-1     20
Ba042AA0013252,BdTR1N    100
Ba003AA0012761,Adi-2     100
Ba032AA0013187,BdTR1C    100
Ba018AA0013580,Gaz-4     100
Ba034AA0013201,BdTR1E    100
Ba074AA0013455,BdTR5G    100
Ba052AA0013321,BdTR2K    100
Ba010AB0012730,Adi-13    20
Ba033AA0013195,BdTR1D    100
Ba011AA0012732,Adi-14    100
Ba006AA0012783,Adi-5     100
Ba017AA0013572,Gaz-3     100
Ba013AB0012750,Adi-17    20
Ba001AB0012828,Bd1-1     20
Ba028AA0013670,Tek-4     100
Ba049AB0013302,BdTR2H    20
Ba048AA0013294,BdTR2G    100
Ba095AB0012975,BDTR10H   20
Ba060AA0013377,BdTR3B    100
Ba037AB0013219,BdTR1H    20
Ba069AA0013427,BdTR3S    100
Ba104AA0013035,BDTR11E   100
Ba045AB0013276,BdTR2D    20
Ba055AA0013341,BdTR2O    100
Br001AB0012859,Bd21-0    20
Ba082AB0013513,BdTR8A    20
Ba097AB0012988,BDTR10J   20
Ba056AA0013350,BdTR2P    100
Ba099AA0012999,BDTR10M   100
Ba067AB0013416,BdTR3P    20
Ba094AB0012966,BDTR10E   20
Ba080AA0013496,BdTR5N    100
Ba079AA0013490,BdTR5M    100
Ba124AB0012674,ABR2      20
Ba056AB0013351,BdTR2P    20
Ba057AA0013357,BdTR2R    100
Br002AB0013802,Bd21-3    20
Ba054AA0013333,BdTR2N    100
Ba130AA0012711,ABR9      100
Ba039AA0013228,BdTR1J    100
Ba098AB0012994,BDTR10K   20
Ba030AA0013172,BdTR1A    100
Ba031AB0013184,BdTR1B    20
Ba101AB0013016,BDTR11B   20
Ba085AA0013523,BDTR9A    100
Ba089AB0013548,BDTR9K    20
Ba055AB0013345,BdTR2O    20
Ba053AA0013326,BdTR2M    100
Ba147AA0013684,BdTR10F     100
Br001AA0012830,Bd21-0    100
Ba038AB0013226,BdTR1I    20
Br002AA0013778,Bd21-3    100
Ba044AB0013269,BdTR2C    20
Ba090AA0012941,BDTR10A   100
Ba105AA0013039,BDTR11F   100
Ba068AB0013423,BdTR3R    20
Ba101AB0013017,BDTR11B   20
Ba108AB0013066,BDTR11I   20
Ba065AA0013398,BdTR3N    100
Ba072AA0013440,BdTR5B    100
Ba111AA0013081,BDTR13A   100
Ba109AB0013072,BDTR12A   20
Ba078AB0013486,BdTR5K    20
Ba058AA0013362,BdTR2S    100
Ba040AA0013238,BdTR1K    100
Ba096AA0012976,BDTR10I   100
Ba066AA0013405,BdTR3O    100
Ba088AB0013542,BDTR9I    20
Ba050AA0013305,BdTR2I    100
Ba073AA0013445,BdTR5E    100
Ba111AA0013082,BDTR13A   100
Ba065AA0013396,BdTR3N    100
Ba060AA0013375,BdTR3B    100
Ba085AA0013524,BDTR9A    100
Ba090AA0012942,BDTR10A   100
Ba080AA0013495,BdTR5N    100
Ba073AA0013446,BdTR5E    100
Br002AB0013803,Bd21-3    20
Ba069AA0013426,BdTR3S    100
Ba072AA0013441,BdTR5B    100
Ba099AB0013003,BDTR10M   20
Ba079AA0013488,BdTR5M    100
Ba058AB0013365,BdTR2S    20
Ba105AB0013044,BDTR11F   20
Br001AA0013705,Bd21-0    100
Ba067AA0013412,BdTR3P    100
Ba124AA0012670,ABR2      100
Br002AA0013777,Bd21-3    100
Ba068AA0013418,BdTR3R    100
Ba056AA0013349,BdTR2P    100
Ba108AA0013063,BDTR11I   100
Ba038AA0013224,BdTR1I    100
Ba050AA0013308,BdTR2I    100
Ba088AA0013537,BDTR9I    100
Ba104AB0013038,BDTR11E   20
Ba089AA0013543,BDTR9K    100
Ba066AA0013406,BdTR3O    100
Ba044AA0013264,BdTR2C    100
Ba054AB0013339,BdTR2N    20
Ba095AA0012972,BDTR10H   100
Ba096AB0012980,BDTR10I   20
Ba130AA0012714,ABR9      100
Ba082AB0013512,BdTR8A    20
Ba097AB0012989,BDTR10J   20
Br001AB0012858,Bd21-0    20
Ba053AA0013329,BdTR2M    100
Ba109AA0013067,BDTR12A   100
Ba101AA0013011,BDTR11B   100
Ba066AA0013404,BdTR3O    100
Ba048AA0013293,BdTR2G    100
Ba057AB0013360,BdTR2R    20
Ba039AA0013229,BdTR1J    100
Ba073AB0013451,BdTR5E    20
Ba037AA0013214,BdTR1H    100
Br002AA0013776,Bd21-3    100
Ba044AB0013268,BdTR2C    20
Ba078AB0013484,BdTR5K    20
Ba040AB0013241,BdTR1K    20
Ba068AB0013421,BdTR3R    20
Ba055AA0013342,BdTR2O    100
Ba108AA0013060,BDTR11I   100
Ba130AA0012713,ABR9      100
Ba094AB0012967,BDTR10E   20
Br002AB0013801,Bd21-3    20
Ba097AA0012983,BDTR10J   100
Ba069AA0013425,BdTR3S    100
Ba079AB0013493,BdTR5M    20
Ba109AA0013070,BDTR12A   100
Ba104AB0013037,BDTR11E   20
Ba082AA0013510,BdTR8A    100
Br001AA0012831,Bd21-0    100
Ba089AB0013547,BDTR9K    20
Ba056AA0013347,BdTR2P    100
Ba111AB0013085,BDTR13A   20
Ba080AB0013500,BdTR5N    20
Ba045AA0013272,BdTR2D    100
Ba072AB0013442,BdTR5B    20
Br001AB0012860,Bd21-0    20
Ba057AB0013358,BdTR2R    20
Ba048AB0013297,BdTR2G    20
Ba099AB0013002,BDTR10M   20
Ba037AB0013218,BdTR1H    20
Ba105AA0013041,BDTR11F   100
Ba053AB0013330,BdTR2M    20
Ba098AA0012990,BDTR10K   100
Ba124AB0012675,ABR2      20
Ba065AA0013397,BdTR3N    100
Ba050AB0013311,BdTR2I    20
Ba045AA0013270,BdTR2D    100
Ba095AB0012973,BDTR10H   20
Ba039AB0013234,BdTR1J    20
Ba067AB0013415,BdTR3P    20
Ba147AB0013688,BdTR10F     20
Ba096AB0012982,BDTR10I   20
Br001AA0012832,Bd21-0    100
Br002AB0013799,Bd21-3    20
Ba078AA0013481,BdTR5K    100
Ba069AA0013424,BdTR3S    100
Ba060AB0013380,BdTR3B    20
Ba090AB0012945,BDTR10A   20
Ba094AA0012964,BDTR10E   100
Ba054AA0013334,BdTR2N    100
Ba080AB0013499,BdTR5N    20
Br001AB0012861,Bd21-0    20
Ba111AB0013086,BDTR13A   20
Ba057AA0013355,BdTR2R    100
Ba094AB0012968,BDTR10E   20
Br002AA0013775,Bd21-3    100
Ba130AB0012715,ABR9      20
Ba055AB0013346,BdTR2O    20
Ba124AB0012673,ABR2      20
Ba147AA0013685,BdTR10F     100
Ba095AA0012969,BDTR10H   100
Ba097AA0012986,BDTR10J   100
Ba085AA0013525,BDTR9A    100
Ba038AA0013222,BdTR1I    100
Ba039AA0013230,BdTR1J    100
Ba147AB0013687,BdTR10F     20
Br002AB0013800,Bd21-3    20
Ba085AA0013522,BDTR9A    100
Ba066AA0013403,BdTR3O    100
Ba104AA0013034,BDTR11E   100
Ba037AA0013215,BdTR1H    100
Ba078AA0013480,BdTR5K    100
Br001AA0013704,Bd21-0    100
Ba060AB0013379,BdTR3B    20
Ba065AB0013401,BdTR3N    20
Ba072AA0013438,BdTR5B    100
Ba054AA0013336,BdTR2N    100
Ba050AA0013307,BdTR2I    100
Ba079AB0013491,BdTR5M    20
Ba073AA0013448,BdTR5E    100
Ba038AA0013221,BdTR1I    100
Ba098AA0012992,BDTR10K   100
Ba068AA0013419,BdTR3R    100
Ba108AB0013064,BDTR11I   20
Ba109AB0013071,BDTR12A   20
Ba048AA0013291,BdTR2G    100
Ba044AA0013265,BdTR2C    100
Ba082AB0013514,BdTR8A    20
Ba053AB0013331,BdTR2M    20
Br001AA0012857,Bd21-0    100
Ba090AA0012944,BDTR10A   100
Ba056AA0013348,BdTR2P    100
Br001AA0012834,Bd21-0    100
Ba101AA0013014,BDTR11B   100
Ba124AA0012672,ABR2      100
Ba067AA0013413,BdTR3P    100
Ba096AA0012977,BDTR10I   100
Ba045AB0013274,BdTR2D    20
Br002AA0013773,Bd21-3    100
Ba060AA0013378,BdTR3B    100
Ba109AA0013069,BDTR12A   100
Ba066AB0013409,BdTR3O    20
Br002AB0013798,Bd21-3    20
Ba069AB0013429,BdTR3S    20
Ba101AB0013015,BDTR11B   20
Ba065AB0013400,BdTR3N    20
Ba058AA0013364,BdTR2S    100
Ba099AB0013001,BDTR10M   20
Ba080AA0013497,BdTR5N    100
Ba098AB0012995,BDTR10K   20
Br002AB0013796,Bd21-3    20
